,dev,lab,unlab,val
0,0.00012390358597958064,0.00012082197869089075,0.0001241531911294161,0.00013004051520860792
1,0.11086760805203365,0.11798736839913405,0.11384585051831002,0.11175286168089284
2,0.22298902594126188,0.23184106584924913,0.22608636619455855,0.22177988898295625
3,0.2606558224329581,0.26427332168588263,0.26586211765386986,0.2604467208568866
4,0.2508267881778571,0.2559733387942497,0.25360297905393425,0.25118543459818915
5,0.24804423153400423,0.24415197853858653,0.2485043774886303,0.2458679735660553
6,0.24197883915442683,0.24776762537658212,0.24603312067597743,0.23784210131718556
7,0.26748530417680727,0.2692737954740342,0.26895359454743817,0.2585706887336878
8,0.31776462013904866,0.3144352355828652,0.32111813303935943,0.3211501605235613
9,0.2971542677054038,0.2939976267516613,0.29755481921405674,0.2915073421138982
10,0.33345373662618505,0.3333755099716096,0.33889944021960333,0.33438725884144127
11,0.4601863182508029,0.46814596624328547,0.46573430220764794,0.4599513170810846
12,0.5228353227560338,0.5431481273128438,0.5334728796079943,0.5298157332035212
13,0.5640634539035648,0.5767499105288431,0.5764732815415025,0.5639680027961734
14,0.5842611766778509,0.6092115210799071,0.6075995642018605,0.5775037098389402
15,0.6610352924236883,0.673878696675484,0.6788269547094781,0.6556903142195484
16,0.7105606312935167,0.7174520269036292,0.7287341184644809,0.7098903954029083
17,0.7302866385533263,0.7481404388180146,0.7465767117867984,0.727057854945843
18,0.7506472404186543,0.7828722561781222,0.761503199927778,0.7491974482169516
19,0.7454505076775184,0.7835803123620844,0.7610562022191933,0.7442622812894676
20,0.702018686441275,0.74500566892899,0.7463603333536405,0.7190138683869288
21,0.6905860671630271,0.73281898865333,0.7269599760153205,0.7025352514707126
22,0.7338286381501418,0.7710257103809944,0.7745117447462424,0.7500795291020319
23,0.7704003095626831,0.7992555487614413,0.7849257335605387,0.771118518480888
24,0.7633274871569412,0.7947740589196864,0.7808795579944748,0.759747152145092
25,0.747164248961669,0.7739303576258513,0.766051557049694,0.7461039520226993
26,0.779825961131316,0.8120880912129694,0.792956383257027,0.7768718160115754
27,0.7541319416119502,0.7938741451272598,0.7731810027935423,0.7463869603780601
28,0.7842620675380412,0.8210602001501963,0.8028042343007513,0.7881373254152447
29,0.7511017748942741,0.7956478859369572,0.7708103640969979,0.756632325740961
30,0.7767170667648315,0.8104937162536842,0.7919398643884312,0.7696849419520452
31,0.7558125537175399,0.8054642545489163,0.781091402165861,0.7583392803485575
32,0.7242232703245601,0.7687218710780143,0.7425806497953024,0.7246689931704448
33,0.8083253998022814,0.8533714963839606,0.8142669292817628,0.7968049136491924
34,0.7816676332400395,0.8387940325416049,0.7989813766565668,0.7874762865213247
35,0.7843080039207754,0.8356504451770047,0.7986241125916863,0.7778038061582124
36,0.8018464771600868,0.8546004650684506,0.7999444802123382,0.7836446734575124
37,0.7855784838016214,0.8389312487382156,0.7888119240841236,0.7746963267142956
