,dev,lab,unlab,val
0,0.84070429618542,0.9686445857469853,0.8395868294210315,0.8320137431988348
1,0.8429883947739233,0.9692682440464314,0.840525207462081,0.8331499943366414
2,0.8394862578465389,0.9657538762459389,0.8383132163300573,0.8306225565763619
3,0.8411635673963107,0.9698485732078552,0.8409897511982057,0.8325455266695759
4,0.8429821692980254,0.9688989806633729,0.8423030107854362,0.8337071730540349
5,0.8441194103314329,0.9700306390340512,0.8426354169845578,0.8341707174594587
6,0.8413224449524513,0.9698133388390907,0.8406694817255779,0.831295975813499
7,0.8397803123180683,0.9686723133692375,0.8399735276239464,0.8316313486832839
8,0.842536234855652,0.967506331893114,0.8436922472643572,0.8335676495845502
9,0.8431560892325183,0.9698878182814669,0.8416939178145074,0.8327820851252629
10,0.8427790458385763,0.9695129486230706,0.8417952644537731,0.8338239202132591
11,0.8407243609428404,0.9702913887225665,0.8400883144642933,0.8309367198210497
12,0.8421100157957807,0.9718047231435778,0.8400571935148133,0.8306068438750049
13,0.8400075619037335,0.9703597518113941,0.8396409986248932,0.8313881956613982
14,0.8404136492655829,0.9707565972438226,0.8390492900308355,0.8302481513756973
15,0.8440629518949069,0.9691803547052237,0.8430302493543514,0.8355666912519016
16,0.8438602530039272,0.9693028067166989,0.8428466685565119,0.8333742471841669
17,0.8409376868834865,0.9710204280339757,0.8403520677463122,0.8313406458267797
18,0.8437799453735353,0.9692040704763852,0.8429139177483241,0.8332963397869698
19,0.8440649656149056,0.969936511837519,0.843050371236112,0.8339829857532792
20,0.841805191223438,0.9709200480809581,0.8403934709278928,0.8311935076346765
21,0.8444751840371352,0.9692188237722102,0.8434107629649613,0.8331307585422802
22,0.8421365792934711,0.9692000047518657,0.8414881766560565,0.8327796697616578
23,0.84216557099269,0.9704033113442935,0.8411908438406799,0.8320677803112909
24,0.837660314486577,0.9670134129432535,0.8399659464158208,0.8301381065295296
25,0.842989359452174,0.967758134007454,0.8416379577424148,0.8335964716397799
26,0.8389938492041366,0.9707340598106384,0.8393461784684519,0.8307621433184698
27,0.8421449221097506,0.9694631328949563,0.8417974035423924,0.8339259798710161
28,0.8395879644613997,0.9705669203629863,0.8392653314464066,0.8303671098672425
29,0.8418079917247477,0.9713153048203543,0.8400450373270427,0.8311356599514302
30,0.8426310181617737,0.969388213295203,0.8406350588224027,0.8327464030339164
31,0.8432937970528236,0.9700130006441701,0.842530885949192,0.8339638214844924
32,0.8422533163657554,0.9694286367067925,0.8429996490478514,0.8322295629061183
33,0.8438309651154737,0.9711112529039382,0.8435580941567937,0.8339797891103303
34,0.8402138544962958,0.9700409254202477,0.842042396226561,0.8326120816744291
35,0.8409503432420586,0.969336944130751,0.8395454744976686,0.831120266364171
36,0.8367627400618334,0.9682618689078555,0.8394179408808787,0.8293363053065079
37,0.842478753053225,0.9706077839319521,0.8431481304657027,0.8342113192264848
38,0.8436251511940589,0.9705985658443891,0.8399162306843031,0.8323090938421396
39,0.8399543569638177,0.9684544056653976,0.8420105919780498,0.831010927603795
40,0.8406369200119608,0.9689372124580239,0.8391051897801552,0.8307252517113316
41,0.8386341260029718,0.9657525110703248,0.8385123768484731,0.8308927673559923
42,0.8396841741525207,0.9677371887060313,0.8391246372676758,0.8311223373963281
43,0.8417986209575945,0.9693757845805243,0.840800878944168,0.831764399088346
44,0.8443444646321809,0.9696314266094793,0.8420237166335784,0.8335217274152316
45,0.8414530075513399,0.9698423869334734,0.8419549499649603,0.8320469526144177
46,0.8431671931193423,0.9702669794742876,0.8421111718717834,0.8335908101155209
47,0.8420589621250444,0.9696138547017022,0.8428056464137803,0.832986300266706
48,0.8415000594579256,0.9712128100486901,0.8413329891411656,0.8324317070154046
49,0.8431801640070401,0.9704668384331925,0.8425045159925899,0.8339510981853192
50,0.8397142914625315,0.9713713916448448,0.8411768699984954,0.830439180135727
51,0.841511441194094,0.9713042172101827,0.8400823856692716,0.8307716828126175
52,0.8421100148787868,0.9719066929358703,0.8401707909911517,0.8309326877960792
53,0.8432256249281075,0.9719621286942407,0.8423224554004443,0.8322611313599807
