,dev,lab,unlab,val
0,0.840704300770393,0.9686437444044992,0.8395868290619679,0.8320137445743264
1,0.841003118111537,0.9696296717111882,0.8412226722901126,0.8322473755249611
2,0.8425961333971757,0.9680156054405069,0.8416793748556853,0.8341213116279016
3,0.8432942583010746,0.9682696530452142,0.84316408361297,0.8348745685357314
4,0.8418880746914787,0.9691650844537294,0.8416359637157033,0.8327151830379778
5,0.8446102316562946,0.969911719744022,0.8427444434309577,0.8342217518733098
6,0.8406411932064933,0.9709789695648047,0.8409828764128395,0.8316535835082716
7,0.843321031790513,0.9705007282587199,0.8429639271224842,0.8343871281697199
8,0.8439367917867808,0.9700816686336811,0.8410335890499939,0.8324258226614732
9,0.8417623428198008,0.9712948260399011,0.8406488017145411,0.8322465474788957
10,0.8427357967083273,0.9678940280125692,0.8435415573866971,0.8335016062626471
11,0.8423323778005745,0.9695154611880964,0.8418562573122687,0.8325558194747339
12,0.8429923699452329,0.9705171011961424,0.8426897025251957,0.8326571088570817
13,0.8420544230020963,0.9697383733896108,0.8431207925440316,0.8334830600481767
14,0.8405664792427651,0.969681522020927,0.8399864705930269,0.8321626892456643
15,0.8404266485801112,0.97154018168266,0.8409201849655933,0.8304409999113818
16,0.8415881890517014,0.9698071754895724,0.8427216732358362,0.8327281387952657
17,0.8426887438847467,0.9714926618796129,0.8421171028211891,0.8328724393477807
18,0.8434351297525258,0.970235682450808,0.8423236402402444,0.8326801776885985
19,0.8429923580243035,0.9693253590510441,0.8440268311155843,0.8333461518471058
20,0.8407313236823448,0.9704950898885726,0.8416100767003478,0.8323941469192506
21,0.8410270855976983,0.9718376340774388,0.8409684569002637,0.8308423977631789
22,0.8439182914220368,0.9696864164792572,0.8415337479976287,0.8324434986481297
23,0.8390838687236494,0.970925158033004,0.8399214121950679,0.8300042326633746
24,0.8406642015163717,0.9700724665935224,0.8421153204986845,0.8330703506102928
25,0.8432926471416767,0.9711273495967573,0.8429423231676397,0.833914560538072
26,0.8442109117141137,0.9715532030050571,0.8443501417895393,0.8351063820031974
27,0.8432958997212924,0.9713986687935318,0.8436884735004013,0.8339418117816629
28,0.8416482228499192,0.9706520312107525,0.8408526524003725,0.8325574278831482
29,0.8420797421382024,0.9700534653205138,0.8416923699249709,0.8329611475651081
30,0.8417621786777792,0.9711595177650449,0.8430040754467609,0.8331803615276632
31,0.8434405831190256,0.9707521612827594,0.8406858322132066,0.8319257442767806
32,0.8431606196440181,0.9706328419538643,0.8398958689477076,0.8327292754099922
33,0.8413256209630233,0.9706238909409597,0.8416727703737925,0.8328292699960564
34,0.8437368512153627,0.9713157507089467,0.8421805335814695,0.8337533808671511
35,0.8408409118652342,0.9724327577994419,0.8392219243997551,0.8297320851912863
36,0.8422668429521414,0.97266607101147,0.8420668213482365,0.8332437753677367
37,0.8426551947226892,0.9727165664617832,0.8414764397115584,0.8329232674378615
38,0.8423860476567193,0.9701722459151193,0.8411619710634989,0.8322678611828733
39,0.8414593724104074,0.9716154256692301,0.8410359377602494,0.8319689273834227
40,0.8435389922215389,0.9697041970032912,0.8440613498888817,0.8349032214054695
41,0.843852385190817,0.9720629430734193,0.842841509954039,0.8339743953484761
42,0.8434225806823142,0.9711777510551307,0.8421513577541675,0.8341021785369286
43,0.8412478767908537,0.9724387354575673,0.8406130217644109,0.831728950830606
44,0.8422899649693415,0.970816677579513,0.8423489120351265,0.8338040223488441
45,0.8404653457494883,0.9717688044676414,0.8423406267740641,0.8317161312470072
46,0.8408083805671106,0.9711000701555839,0.8396168211138391,0.8315361894094027
47,0.8405954553530769,0.9695276113656851,0.8420890143118708,0.8334951625420499
48,0.8420506972533004,0.9712256972606367,0.8428605715912509,0.8332340552256658
49,0.841642595254458,0.9713473732654864,0.8426375666296619,0.8325983276733986
50,0.8422355257547817,0.9720788563673315,0.8428607576582806,0.8320440627061404
