,dev,lab,unlab,val
0,0.8407042966439174,0.9686573640658305,0.8395868268357705,0.832013745032824
1,0.8396407439158513,0.9679377010235418,0.8401402188352796,0.8320619839888351
2,0.8404404658537645,0.9684421408634919,0.8392839566052678,0.8325517214261567
3,0.8402317647750561,0.9688093765423847,0.8400803164545302,0.8313887449411247
4,0.8420171141624452,0.9686611787630964,0.8402882103460383,0.833407136110159
5,0.8424843201270471,0.9679102049424099,0.839313382413014,0.832082054248223
6,0.8401745727429024,0.968774784069795,0.8381124732724159,0.8307298802412475
7,0.8413973615719719,0.968229877261015,0.8408656762306954,0.8329328720386212
8,0.840323058458475,0.9680403356368726,0.8405443452927002,0.8322964420685401
9,0.8400756047322199,0.9690979054340951,0.8407676171107463,0.8315562229890091
10,0.8385858572446381,0.968568280339241,0.8394636290619172,0.831251184756939
11,0.8411631831756005,0.9681864014038671,0.838979569544275,0.8319397027675921
12,0.839076753763052,0.9687795272240272,0.837381614618991,0.8291829393460203
13,0.8421302942129282,0.9690288007259367,0.841266278904605,0.8330982960187473
14,0.8397259831428527,0.9690234386003933,0.8361930225268904,0.8281782654615549
15,0.8383702910863435,0.9671981242986825,0.8373086567384647,0.8292949704023509
16,0.8396685994588412,0.966816429908459,0.8391206910093152,0.8304749727249147
17,0.841542966549213,0.9685211181640626,0.8370527047708808,0.8299710933978742
18,0.8399527843181901,0.9662101979439077,0.8385593918432672,0.8324861654868491
19,0.8408927101355332,0.9678423267144423,0.8405140853789914,0.8334894643380091
20,0.8401463160148034,0.9691890203035795,0.8389817961009154,0.8310519025875973
21,0.8426035046577453,0.9679641964343879,0.8404154050062936,0.8338144439917348
22,0.83890199477856,0.9690380738331719,0.8395397926669521,0.8312254126255328
23,0.8398648858070374,0.9674157385642709,0.839786047533334,0.8323863671376153
24,0.8407114349878752,0.9674779554972281,0.8400304277259178,0.832724096224858
25,0.8414912324685315,0.9660994101029177,0.841523696787386,0.8340425757261423
26,0.8397332613284774,0.9686006215902476,0.8400112498237431,0.8316088823171761
27,0.840884400331057,0.9683159670004476,0.8402603080473753,0.8329961240291593
28,0.8413421245721672,0.9663606824783179,0.8387529762394456,0.8316215606836175
29,0.8417620649704566,0.9668896840168877,0.839509211247226,0.8328817816881033
30,0.8396186856123116,0.9670897687856966,0.8406446643622517,0.8327856063842772
31,0.8421598599507256,0.9683040369015473,0.8407672999853115,0.8327542983568632
32,0.8424728127626274,0.9675146719584098,0.8392493140984729,0.8328112881917218
33,0.8405288026883053,0.9681066607053462,0.8413940191268917,0.8336353091093209
34,0.8400219412950367,0.9661305374824086,0.8391911332865795,0.832003757586846
35,0.8407629297329829,0.9681973445873995,0.8406835358545004,0.8329759148450999
36,0.8394375856106097,0.9665592794234937,0.8401046141802547,0.8323629865279564
37,0.8429607198788569,0.9675311641051219,0.8386493529181885,0.832104673752418
38,0.8426742948018586,0.9682566729875712,0.8375334233404643,0.8310025439812591
39,0.8405301378323484,0.9665069247667607,0.8412377139890053,0.8328682899475098
40,0.84052939414978,0.9685467676474495,0.8395665124238261,0.8315142599435955
41,0.83978174833151,0.9676864468134367,0.8414611933461157,0.8328342153475833
42,0.8389751764444203,0.9662027806043625,0.8399017033806773,0.8317982536095838
43,0.8399468862093411,0.9675013251029528,0.8391721777169102,0.8321057613079366
44,0.8422002939077524,0.9652942407589693,0.8398873293256189,0.832397408210314
45,0.8392287295598249,0.9679088936402248,0.8372597546462552,0.8310328896229084
46,0.840808217342083,0.968259429702392,0.8407383424689969,0.8332330456146829
47,0.8412276249665479,0.9659082476909344,0.8397496222013451,0.8324840311820693
48,0.8403936872115503,0.966471213560838,0.8393625334084757,0.831491699585548
49,0.8412289509406458,0.9686515033245088,0.838877934073828,0.831834430877979
50,0.8420377107766959,0.9675720918637057,0.8394799373236046,0.8332526078590978
51,0.8405078154343824,0.9683083811631568,0.8396413986941414,0.8325952520737279
52,0.8417142006067131,0.9690099071997863,0.8409943425511741,0.832882579473349
53,0.8397898353063142,0.9680521052617292,0.8405676049640377,0.831048116317162
54,0.8411280540319588,0.9686857014894484,0.8391414676804141,0.8307372629642484
55,0.8399540662765503,0.9665530564693305,0.8408302022031992,0.8333028169778677
56,0.8409711672709539,0.9674126654863355,0.8391257382300961,0.8316759283726033
57,0.8412913771776054,0.9685967071698263,0.8407607385911132,0.8311549122516926
58,0.8417757887106676,0.9686072205121699,0.8406302328569345,0.8331810309336735
59,0.8409599120800312,0.9692702946754603,0.8411410581634711,0.8324284590207612
60,0.8384921724979693,0.9684296399354935,0.837395780129605,0.8294660063890309
61,0.840883067021003,0.9679669199081566,0.8387613191662063,0.8310105355886311
62,0.8395680207472584,0.9681386890319676,0.8376634125249929,0.8299341036723209
63,0.8393410558883958,0.9628995095308011,0.8410290768347586,0.8339223128098708
64,0.8439927981450005,0.9674109380978803,0.8396261652550067,0.8341583320727715
65,0.8428206636355478,0.9674721302894446,0.8416811222053435,0.8345127243262069
66,0.8412338009247411,0.9682790270218483,0.8396597138370377,0.831425001988044
67,0.8415126745517436,0.968927996662947,0.8403959459569076,0.8327302914399367
68,0.8395357572115383,0.9676070889601343,0.8375966130969035,0.8298486627065218
69,0.8401328096022972,0.9681382775306702,0.840187214656049,0.8330161736561703
70,0.8392953909360447,0.9678210203464216,0.8386860153761259,0.8317089310059178
71,0.8422656884560217,0.96684145125059,0.8393137703458947,0.8327349635270926
72,0.8397555195368255,0.9693150463012546,0.8378667595874826,0.8310039038841543
